system:index,NDVI,NIR_glcm_asm,NIR_glcm_contrast,NIR_glcm_correlation,NIR_glcm_dissimilarity,NIR_glcm_energy,NIR_glcm_homogeneity,NIR_mean,NIR_std,Red_glcm_asm,Red_glcm_contrast,Red_glcm_correlation,Red_glcm_dissimilarity,Red_glcm_energy,Red_glcm_homogeneity,Red_mean,Red_std,elevation,grid_id,modis_ndvi,ndbi,nighttime_lights,poi_accessibility,population_left,precipitation,road_accessibility,sentinel2_composite,slope,surface_temp,x_idx,y_idx,poi_count_school,poi_count_healthcare,poi_count_market,poi_count_finance,poi_count_transport,poi_count_food,poi_count_water,poi_count_worship,poi_count_public,poi_count_total,barangay_name_clean,poverty_rate,population_right,shape_sqkm,lon,lat,geometry_wkt
315_3,0.2098501,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,5,20_5,0.3695,0.08419631,17.57,4677.118343121967,155.5999,1415.0246028974652,1803.1044102928515,1660.5,0.0,46.93557308000004,20,5,0,0,0,0,0,0,0,0,0,0,SANTA CATALINA,0.218348623853211,2725.0,0.6873353749230108,122.08644774892889,6.910828491530324,POINT (122.08644774892889 6.910828491530324)
315_4,0.037552465,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,7,20_5,0.3695,-0.013212533,36.905,4977.930167436434,69.3449,1415.0246028974652,1640.580901943778,4357.0,0.58390045,50.862878060000014,20,5,0,0,0,0,0,0,0,0,0,0,ZONE IV,0.3009708737864077,412.0,0.3008843698208072,122.07971038429798,6.908582703320029,POINT (122.07971038429798 6.908582703320029)
315_5,0.12274334,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,7,20_5,0.3695,0.06446991,24.07,4955.716379765009,272.20004,1415.0246028974652,1611.467137100845,2296.0,0.26075745,50.63728874000003,20,5,0,0,0,0,0,0,0,0,0,0,SANTA CATALINA,0.218348623853211,2725.0,0.6873353749230108,122.08195617250828,6.908582703320029,POINT (122.08195617250828 6.908582703320029)
315_6,0.2530638,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,5,20_5,0.3695,0.029454937,24.07,4739.26416198625,305.73868,1415.0246028974652,1804.9287579070915,1478.0,0.23356697,49.22564648000002,20,5,0,0,0,0,0,0,0,0,0,0,SANTA CATALINA,0.218348623853211,2725.0,0.6873353749230108,122.08420196071859,6.908582703320029,POINT (122.08420196071859 6.908582703320029)
315_7,0.087208584,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,5,20_5,0.3873,0.14452101,17.5,4764.509544955561,277.31558,1415.0246028974652,1883.378133279232,1850.0,0.16455889,48.025921460000006,20,5,0,0,0,0,0,0,0,0,0,0,SANTA CATALINA,0.218348623853211,2725.0,0.6873353749230108,122.08644774892889,6.908582703320029,POINT (122.08644774892889 6.908582703320029)
315_8,0.0703562,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,8,20_5,0.25015,0.042906027,36.905,4979.070847862057,123.2956,1415.0246028974652,1870.0221075609304,2368.5,0.42012414,51.32772878000003,20,5,0,0,0,0,0,0,0,0,0,0,ZONE III,0.1587301587301587,126.0,0.5533505445085524,122.07971038429798,6.906336915109733,POINT (122.07971038429798 6.906336915109733)
315_9,0.1445338,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,7,20_5,0.25015,0.09549983,24.07,4998.460656284187,470.71497,1415.0246028974652,1803.352975949332,1968.0,0.3503464,49.434145700000045,20,5,0,0,0,0,0,0,0,0,0,0,SANTA BARBARA,0.2148571428571428,1750.0,3.11602211557977,122.08195617250828,6.906336915109733,POINT (122.08195617250828 6.906336915109733)
315_10,0.13043478,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,5,20_5,0.25015,0.09285312,24.07,4834.957211845672,492.56546,1415.0246028974652,1808.5119460583023,2170.0,0.36902997,47.60892302000002,20,5,0,0,0,0,0,0,0,0,0,0,SANTA CATALINA,0.218348623853211,2725.0,0.6873353749230108,122.08420196071859,6.906336915109733,POINT (122.08420196071859 6.906336915109733)
315_11,0.34401914,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,4,20_5,0.3136,-0.009161128,17.5,4783.791270114852,427.97852,1415.0246028974652,1871.264205546841,1371.0,0.41894934,47.18508854000004,20,5,0,0,0,0,0,0,0,0,0,0,SANTA CATALINA,0.218348623853211,2725.0,0.6873353749230108,122.08644774892889,6.906336915109733,POINT (122.08644774892889 6.906336915109733)
315_12,0.057202097,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,9,20_5,0.25015,0.101947784,38.925003,4951.039636288496,98.66968,1415.0246028974652,1958.4468141847483,1932.5,0.59130746,49.84772612,20,5,0,0,0,0,0,0,0,0,0,0,ZONE III,0.1587301587301587,126.0,0.5533505445085524,122.07971038429798,6.904091126899431,POINT (122.07971038429798 6.904091126899431)
315_13,0.07692308,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,7,20_5,0.25015,0.17527087,22.67,4974.129184560173,489.15576,1415.0246028974652,1781.51270603755,1941.0,0.58389497,48.96245894000003,20,5,0,0,0,0,0,0,0,0,0,0,SANTA BARBARA,0.2148571428571428,1750.0,3.11602211557977,122.08195617250828,6.904091126899431,POINT (122.08195617250828 6.904091126899431)
315_14,0.12134454,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,4,20_5,0.25015,0.13207874,22.67,4784.927740821057,343.18866,1415.0246028974652,1616.8651508829066,1960.5,0.5952921,43.61325764000003,20,5,0,0,0,0,0,0,0,0,0,0,SANTA BARBARA,0.2148571428571428,1750.0,3.11602211557977,122.08420196071859,6.904091126899431,POINT (122.08420196071859 6.904091126899431)
315_15,0.10155689,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,2,20_5,0.3136,0.15335052,10.835,4610.939962306629,224.90366,1415.0246028974652,1644.054149584029,1875.5,0.36902842,41.45648702000005,20,5,0,0,0,0,0,0,0,0,0,0,SANTA BARBARA,0.2148571428571428,1750.0,3.11602211557977,122.08644774892889,6.904091126899431,POINT (122.08644774892889 6.904091126899431)
316_0,0.49871826,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,5,21_5,0.3873,-0.08503459,17.57,4649.079625244759,189.15524,1415.0246028974652,1697.0319480252704,1075.5,0.2596203,46.74074594000001,21,5,0,0,0,0,0,0,0,0,0,0,SANTA CATALINA,0.218348623853211,2725.0,0.6873353749230108,122.08869353713919,6.910828491530324,POINT (122.08869353713919 6.910828491530324)
316_1,0.27781376,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,6,21_5,0.3873,0.07854675,17.064999,4691.762242521673,333.16016,1415.0246028974652,1776.488265514571,1394.0,0.2596203,46.52541068000005,21,5,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0909393253495,6.910828491530324,POINT (122.0909393253495 6.910828491530324)
316_2,0.18170339,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,6,21_5,0.3873,0.11141591,17.064999,4863.153275508526,412.79108,1415.0246028974652,1980.893411370285,1458.0,0.2596203,48.10453591999999,21,5,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0931851135598,6.910828491530324,POINT (122.0931851135598 6.910828491530324)
316_3,0.07427646,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,5,21_5,0.4252,0.0966644,12.94,4836.572713614836,197.13588,1415.0246028974652,1738.2748526573423,2287.0,0.3503497,50.97225470000001,21,5,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0954309017701,6.910828491530324,POINT (122.0954309017701 6.910828491530324)
316_4,0.10321894,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,4,21_5,0.3873,0.13060796,17.5,4895.353331833201,261.85333,1415.0246028974652,1844.2791580502123,1685.5,0.25962007,49.875070280000045,21,5,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.08869353713919,6.908582703320029,POINT (122.08869353713919 6.908582703320029)
316_5,0.19607395,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,4,21_5,0.3873,0.04943311,14.085,4752.187316805187,375.2337,1415.0246028974652,1906.657460180542,1761.0,0.5796621,47.21585072000005,21,5,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0909393253495,6.908582703320029,POINT (122.0909393253495 6.908582703320029)
316_6,0.36036912,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,4,21_5,0.3873,-0.054394882,14.085,4648.648828528861,406.42245,1415.0246028974652,1904.9272675161808,1317.0,0.46373534,45.94434727999999,21,5,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0931851135598,6.908582703320029,POINT (122.0931851135598 6.908582703320029)
316_7,0.3729646,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,4,21_5,0.4252,-0.033664137,9.275,4638.221170733745,238.96504,1415.0246028974652,1746.3866461757727,1213.0,0.36688694,43.17233306000003,21,5,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0954309017701,6.908582703320029,POINT (122.0954309017701 6.908582703320029)
316_8,0.023686478,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,3,21_5,0.3136,0.17393571,17.5,4878.063127660199,256.46863,1415.0246028974652,1829.0588432694603,2267.0,0.49366462,48.32670722,21,5,0,0,0,0,0,0,0,0,0,0,SANTA CATALINA,0.218348623853211,2725.0,0.6873353749230108,122.08869353713919,6.906336915109733,POINT (122.08869353713919 6.906336915109733)
316_9,0.24234173,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1,21_5,0.3136,0.03217253,14.085,4731.379223397945,429.47604,1415.0246028974652,1816.810042488024,1669.5,0.2596198,47.41751390000002,21,5,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0909393253495,6.906336915109733,POINT (122.0909393253495 6.906336915109733)
316_10,0.58311945,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,2,21_5,0.3136,-0.22967885,14.085,4504.61809746447,112.96557,1415.0246028974652,1657.577018174174,731.0,0.2596198,41.98969814000003,21,5,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0931851135598,6.906336915109733,POINT (122.0931851135598 6.906336915109733)
316_11,0.6706801,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,2,21_5,0.3205,-0.32798758,9.275,4401.669589186533,32.793488,1415.0246028974652,1584.6270755662983,506.0,0.46373534,39.658608500000014,21,5,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0954309017701,6.906336915109733,POINT (122.0954309017701 6.906336915109733)
316_12,0.23186488,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1,21_5,0.3136,0.01848249,10.835,4640.696770411153,290.29318,1415.0246028974652,1852.5183880583484,1887.5,0.23187147,42.67672016000006,21,5,0,0,0,0,0,0,0,0,0,0,SANTA CATALINA,0.218348623853211,2725.0,0.6873353749230108,122.08869353713919,6.904091126899431,POINT (122.08869353713919 6.904091126899431)
316_13,0.29738837,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,2,21_5,0.3136,0.0080515295,8.495,4546.300745373938,263.49615,1415.0246028974652,1912.014088285742,1251.0,0.59130746,42.44087678000005,21,5,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0909393253495,6.904091126899431,POINT (122.0909393253495 6.904091126899431)
316_14,0.18596491,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,0,21_5,0.3205,-0.031059345,5.49,4178.341251888157,16.7418,1415.0246028974652,1521.766275262647,1276.0,0.25961956,39.05703698000002,21,5,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0954309017701,6.904091126899431,POINT (122.0954309017701 6.904091126899431)
317_0,0.25780684,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,4,22_5,0.4252,0.063277446,12.94,4603.858327014598,169.12747,1415.0246028974652,1770.187651911159,1533.0,0.11593621,48.35063336000002,22,5,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0976766899804,6.910828491530324,POINT (122.0976766899804 6.910828491530324)
317_1,0.17925178,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,5,22_5,0.4252,0.09045849,11.205,4626.287574783125,130.29536,1415.0246028974652,1731.1562221412626,1788.0,0.3690331,47.814004220000015,22,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.0999224781907,6.910828491530324,POINT (122.0999224781907 6.910828491530324)
317_2,0.46077684,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,7,22_5,0.4252,-0.083819926,9.86,4723.223513882428,113.13768,1561.1901392638683,1807.7981494524547,1062.0,0.7380356,44.07810835999999,22,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.10216826640101,6.910828491530324,POINT (122.10216826640101 6.910828491530324)
317_3,0.43916914,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,11,22_5,0.4815,-0.062043797,9.86,4749.090711372206,105.74205,1561.1901392638683,1701.9656665744574,1134.0,0.70067316,44.9907197,22,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.10441405461131,6.910828491530324,POINT (122.10441405461131 6.910828491530324)
317_4,0.11851247,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,3,22_5,0.4252,0.096550584,9.275,4500.260910451316,129.13742,1415.0246028974652,1528.6034214833778,2157.0,0.25962007,45.17529278000001,22,5,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0976766899804,6.908582703320029,POINT (122.0976766899804 6.908582703320029)
317_5,0.1903024,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,3,22_5,0.4252,0.15287569,8.905,4747.21909873033,56.040485,1415.0246028974652,1775.9013985612532,1553.0,0.32911506,44.92235930000004,22,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.0999224781907,6.908582703320029,POINT (122.0999224781907 6.908582703320029)
317_6,0.49481326,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,5,22_5,0.4252,-0.07919865,7.225,4970.980438156325,57.043472,1561.1901392638683,1976.3667831230653,974.0,0.9081354,44.59081136000003,22,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.10216826640101,6.908582703320029,POINT (122.10216826640101 6.908582703320029)
317_7,0.42403018,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,8,22_5,0.4815,-0.044664033,7.225,4882.72476804959,120.428795,1561.1901392638683,1764.4896583221127,1069.0,1.0720726,43.78415863999999,22,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.10441405461131,6.908582703320029,POINT (122.10441405461131 6.908582703320029)
317_8,0.02632903,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,2,22_5,0.3205,0.085748434,9.275,4455.098931354319,129.37344,1415.0246028974652,1462.949132997819,2903.0,0.2596198,39.90812396000001,22,5,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0976766899804,6.906336915109733,POINT (122.0976766899804 6.906336915109733)
317_9,0.08762279,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,3,22_5,0.3205,0.087372236,8.905,4666.72034254889,96.03742,1415.0246028974652,1659.3176834155165,1161.0,0.2596198,40.22941784,22,5,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0999224781907,6.906336915109733,POINT (122.0999224781907 6.906336915109733)
317_10,0.24763903,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1,22_5,0.3205,-0.07748074,7.225,4780.867653061917,3.561303,1561.1901392638683,1742.142170009488,717.0,0.5913075,38.937406280000005,22,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.10216826640101,6.906336915109733,POINT (122.10216826640101 6.906336915109733)
317_11,0.09289618,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,4,22_5,0.34355,0.0666321,7.225,4704.210506711553,1.865005,1561.1901392638683,1626.232301138528,1494.0,0.7788168,40.362720620000005,22,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.10441405461131,6.906336915109733,POINT (122.10441405461131 6.906336915109733)
317_12,0.02480447,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1,22_5,0.3205,0.0598606,5.49,4316.600348909811,20.8629,1415.0246028974652,1309.1971421882538,2182.0,0.16455811,39.06045500000005,22,5,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0976766899804,6.904091126899431,POINT (122.0976766899804 6.904091126899431)
317_13,0.30998117,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1,22_5,0.3205,-0.13883431,3.6,4469.7242530600215,26.317564,1415.0246028974652,1447.8690482953257,916.0,0.3668866,37.92225434,22,5,0,0,0,0,0,0,0,0,0,0,KASANYANGAN,0.4436644436644437,5698.0,1.3350999722005799,122.0999224781907,6.904091126899431,POINT (122.0999224781907 6.904091126899431)
317_14,0.77275836,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,0,22_5,0.34355,-0.46617606,4.1549997,4532.949972978099,1.428688,1561.1901392638683,1494.75295626918,332.0,0.16455811,37.56678026000003,22,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.10216826640101,6.904091126899431,POINT (122.10216826640101 6.904091126899431)
317_15,0.5414594,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,2,22_5,0.34355,-0.27328768,4.1549997,4472.8708289637525,3.9302742,1561.1901392638683,1426.862537895397,553.0,0.36902842,38.65712864,22,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.10441405461131,6.904091126899431,POINT (122.10441405461131 6.904091126899431)
318_0,0.5065004,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,13,23_5,0.4815,-0.08462273,10.29,4740.11528815689,122.51208,1561.1901392638683,1613.731715589344,930.0,0.16455927,45.74268410000002,23,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.10665984282156,6.910828491530324,POINT (122.10665984282156 6.910828491530324)
318_1,0.39440456,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,12,23_5,0.4815,-0.058049973,10.29,4558.515141420733,106.64914,1561.1901392638683,1787.722358977967,1223.0,0.0,45.58545518000005,23,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.10890563103186,6.910828491530324,POINT (122.10890563103186 6.910828491530324)
318_2,0.3953202,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,13,23_5,0.4815,-0.10321324,9.445,4662.656789710921,59.33751,1561.1901392638683,1974.4518381576927,1473.0,0.26075843,44.65917176000005,23,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.11115141924216,6.910828491530324,POINT (122.11115141924216 6.910828491530324)
318_3,0.35387006,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,14,23_5,0.5561,-0.00038255547,9.445,4909.774378362281,102.72214,1561.1901392638683,1887.1985826642267,1248.0,0.36688712,45.96827342000006,23,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.11339720745246,6.910828491530324,POINT (122.11339720745246 6.910828491530324)
318_4,0.28358987,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,11,23_5,0.4815,0.031877212,8.985001,4864.581781688356,142.80113,1561.1901392638683,1550.9783503530475,1373.0,1.1430706,43.24752950000004,23,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.10665984282156,6.908582703320029,POINT (122.10665984282156 6.908582703320029)
318_5,0.32629603,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,12,23_5,0.4815,-0.010364546,8.985001,4618.2834718933545,100.24257,1561.1901392638683,1778.9318036413465,1436.0,0.69558406,44.64549968000006,23,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.10890563103186,6.908582703320029,POINT (122.10890563103186 6.908582703320029)
318_6,0.25044137,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,11,23_5,0.4815,0.06399849,8.860001,4822.506199724294,129.18349,1561.1901392638683,1862.4993548938792,1486.0,0.5796621,44.52928700000001,23,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.11115141924216,6.908582703320029,POINT (122.11115141924216 6.908582703320029)
318_7,0.35734648,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,12,23_5,0.5561,0.0053171287,8.860001,4871.409559171079,133.8277,1561.1901392638683,1985.717064463509,1240.0,0.5192295,45.87940490000005,23,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.11339720745246,6.908582703320029,POINT (122.11339720745246 6.908582703320029)
318_8,0.19350533,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,4,23_5,0.34355,0.06237987,8.985001,4696.559627523923,11.181757,1561.1901392638683,1434.5670579941009,1813.0,1.6393808,41.71283851999999,23,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.10665984282156,6.906336915109733,POINT (122.10665984282156 6.906336915109733)
318_9,0.17465983,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,6,23_5,0.34355,0.07872638,8.985001,4567.507775198715,67.05413,1561.1901392638683,1586.6753309483092,1850.0,1.3579079,42.17085320000001,23,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.10890563103186,6.906336915109733,POINT (122.10890563103186 6.906336915109733)
318_10,0.3398314,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,8,23_5,0.4552,-0.0007870917,8.860001,4777.974620341911,143.92912,1561.1901392638683,1659.6983725076573,1253.0,0.9363115,42.69039224000005,23,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.11115141924216,6.906336915109733,POINT (122.11115141924216 6.906336915109733)
318_11,0.3645369,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,10,23_5,0.4552,-0.01305387,8.860001,4814.725470184604,174.54553,1561.1901392638683,1834.72385004358,1283.0,0.8444354,43.74997844000001,23,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.11339720745246,6.906336915109733,POINT (122.11339720745246 6.906336915109733)
318_12,0.34834835,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255.0,0.0,1,23_5,0.34355,-0.42088607,3.395,4427.478135337723,2.8335333,1561.1901392638683,1359.3866186124155,434.0,0.88832444,37.80262363999998,23,5,0,0,0,0,0,0,0,0,0,0,TALON TALON,0.2741459299873471,4742.0,8.164108918607464,122.10890563103186,6.904091126899431,POINT (122.10890563103186 6.904091126899431)
